temp,temp_aparente,humedad,viento,visibilidad,presion
12.15,12.15,0.76,3.523222956328481,9.982,1017.27
12.933333333333334,12.933333333333334,0.72,3.357082066318904,11.2056,1017.6
13.988888888888887,13.988888888888887,0.67,4.73914549259674,11.27,1016.55
13.633333333333333,13.633333333333333,0.67,4.18915265895145,11.0768,1018.44
12.977777777777778,12.977777777777778,0.76,3.404702630186666,11.27,1018.66
16.288888888888888,16.288888888888888,0.57,3.8444505459168026,11.27,1018.59
17.344444444444445,17.344444444444445,0.53,4.723833189264837,11.3988,1018.35
17.866666666666664,17.866666666666664,0.5,4.553767670841366,11.2056,1018.06
17.866666666666664,17.866666666666664,0.51,4.050419731336494,11.2056,1017.98
16.58888888888889,16.58888888888889,0.59,4.068267444502635,11.3988,1018.34
15.127777777777776,15.127777777777776,0.66,3.1797484177211253,9.982,1018.27
14.161111111111111,14.161111111111111,0.7,3.335431006631677,9.982,1018.75
14.155555555555551,14.155555555555551,0.69,2.82588039378881,10.3523,1019.22
12.750000000000002,12.750000000000002,0.76,2.2376550225626826,9.982,1020.15
11.638888888888893,11.638888888888893,0.8,2.5754999514657344,15.826300000000002,1020.48
10.861111111111107,10.861111111111107,0.85,2.727306363428942,14.9569,1020.98
12.47777777777778,12.47777777777778,0.78,3.281904934637809,11.2056,1021.04
12.122222222222222,12.122222222222222,0.75,3.3014693698412527,15.826300000000002,1021.0
8.694444444444445,8.694444444444445,0.84,1.5848028268526024,14.0875,1024.14
7.76111111111111,7.76111111111111,0.89,1.816727827716634,9.982,1021.5
6.688888888888888,5.52777777777778,0.89,2.5535269726399994,14.9086,1022.1
7.883333333333332,7.883333333333332,0.9,2.1041625412500813,14.168000000000005,1022.47
5.122222222222222,3.766666666666668,0.87,2.5186107281594747,4.2021,1022.95
7.85,7.85,0.89,2.1232051243344343,5.216400000000001,1023.25
13.627777777777778,13.627777777777778,0.69,2.8485785929126126,9.982,1023.52
16.11111111111111,16.11111111111111,0.56,3.286806961170674,9.982,1023.83
17.33888888888889,17.33888888888889,0.47,3.3330166516235713,9.982,1023.25
19.05555555555556,19.05555555555556,0.38,3.1772157622673345,9.982,1024.29
19.050000000000004,19.050000000000004,0.39,2.8230302867663326,9.982,1024.12
21.18333333333333,21.18333333333333,0.32,2.96760846474059,9.982,1023.97
22.08888888888889,22.08888888888889,0.34,3.6268029998884694,10.3523,1023.53
22.338888888888885,22.338888888888885,0.33,2.9919224588882645,9.982,1023.03
22.33333333333333,22.33333333333333,0.33,2.3014995111883034,9.982,1022.78
22.16111111111111,22.16111111111111,0.3,2.5090037863662142,11.3988,1022.55
19.038888888888884,19.038888888888884,0.43,4.681036210071441,11.2056,1022.25
14.344444444444443,14.344444444444443,0.7,4.546691104528655,8.1305,1023.0
13.622222222222224,13.622222222222224,0.72,3.2892552348518045,11.0768,1023.57
12.349999999999998,12.349999999999998,0.74,1.293986089569745,10.0464,1023.7
11.288888888888888,11.288888888888888,0.79,1.7070735192135107,9.982,1022.97
10.655555555555557,10.655555555555557,0.79,2.3839672816546793,14.168000000000005,1024.08
9.594444444444449,8.95,0.85,2.5025786700921113,14.9086,1024.15
9.488888888888887,9.488888888888887,0.83,1.7443910112127956,14.9086,1024.62
7.705555555555555,7.222222222222222,0.76,2.201385927092294,14.9569,1022.77
6.822222222222223,5.605555555555558,0.86,2.606568625607237,14.812,1024.74
7.249999999999998,6.238888888888887,0.89,2.5057932875638405,8.05,1024.66
6.144444444444446,6.144444444444446,0.89,1.7397700997545624,5.7799000000000005,1024.86
6.227777777777778,6.227777777777778,0.93,2.164509182239706,7.905100000000001,1025.04
8.916666666666664,8.916666666666664,0.92,1.7809267250507528,9.8049,1025.47
12.488888888888887,12.488888888888887,0.73,1.9820191724602463,9.982,1025.67
15.127777777777776,15.127777777777776,0.55,3.1209774110044437,9.982,1025.85
19.00555555555555,19.00555555555555,0.42,2.8144626485352404,9.982,1024.63
20.04444444444444,20.04444444444444,0.34,3.2769955752182516,10.3523,1025.54
21.188888888888886,21.188888888888886,0.32,1.7581808780668728,9.982,1025.32
22.31666666666667,22.31666666666667,0.28,2.6311594402468277,9.982,1024.98
22.17777777777778,22.17777777777778,0.27,2.201385927092294,10.3523,1024.46
22.82777777777778,22.82777777777778,0.29,3.0240370368102307,9.982,1022.6
22.82777777777778,22.82777777777778,0.26,2.1156086594642214,9.982,1023.23
22.37777777777778,22.37777777777778,0.27,2.970319848097171,10.3523,1022.97
22.3,22.3,0.37,0.7177743377970545,9.982,1020.9
21.11111111111111,21.11111111111111,0.26,1.412940196894405,9.982,1021.93
14.927777777777775,14.927777777777775,0.5,1.7627535278648572,10.3523,1022.32
12.916666666666666,12.916666666666666,0.55,2.1867098572970307,9.982,1021.76
11.81666666666667,11.81666666666667,0.65,2.5025786700921113,15.826300000000002,1022.64
10.394444444444446,10.394444444444446,0.66,1.9284968239538278,14.9569,1022.6
9.088888888888889,9.088888888888889,0.7,1.7397700997545624,9.982,1022.05
7.977777777777778,7.977777777777778,0.75,1.8905554739282318,15.826300000000002,1022.48
11.644444444444446,11.644444444444446,0.57,2.6706366282218177,14.9569,1016.81
7.933333333333334,7.405555555555555,0.67,2.2484216686378025,9.982,1022.7
7.355555555555558,7.355555555555558,0.7,1.8255684046345675,9.982,1021.5
9.566666666666666,8.844444444444445,0.59,2.5566775314849544,14.9569,1021.88
8.055555555555555,7.522222222222221,0.63,2.262697505191536,9.982,1016.55
11.288888888888888,11.288888888888888,0.61,2.8822907556317077,9.982,1016.55
16.094444444444445,16.094444444444445,0.5,3.1002741814233143,9.982,1021.9
19.95,19.95,0.37,4.18915265895145,9.982,1016.55
22.12222222222222,22.12222222222222,0.33,4.020497481655721,9.982,1016.55
23.55555555555556,23.55555555555556,0.29,3.6045388054507055,10.3523,1021.22
23.761111111111106,23.761111111111106,0.27,3.998412184855383,9.982,1016.55
23.93888888888889,23.93888888888889,0.24,3.821347929723228,9.982,1016.55
24.105555555555554,24.105555555555554,0.25,3.392860150374607,10.3523,1019.69
23.511111111111106,23.511111111111106,0.28,4.187230588348342,15.826300000000002,1018.84
23.005555555555556,23.005555555555556,0.27,3.8171324315512036,9.982,1018.14
22.68888888888889,22.68888888888889,0.29,3.555066806685917,10.577700000000002,1017.72
21.405555555555555,21.405555555555555,0.37,2.862673575523413,9.982,1017.12
19.27777777777778,19.27777777777778,0.42,3.0426140077242794,9.982,1016.83
16.22222222222222,16.22222222222222,0.47,3.2473835621928004,10.3523,1016.86
14.288888888888888,14.288888888888888,0.54,3.1209774110044437,9.982,1017.04
14.038888888888891,14.038888888888891,0.51,2.609655149631844,15.826300000000002,1016.87
12.505555555555553,12.505555555555553,0.56,3.2769955752182516,15.3111,1016.81
11.31111111111111,11.31111111111111,0.58,1.9117269679533215,15.826300000000002,1016.47
11.244444444444447,11.244444444444447,0.56,2.5941858067609576,15.826300000000002,1016.37
10.577777777777776,10.577777777777776,0.63,3.0426140077242794,14.9569,1014.29
12.15,12.15,0.57,2.609655149631844,15.826300000000002,1015.17
12.07777777777778,12.07777777777778,0.55,3.376210893886814,15.826300000000002,1014.67
11.300000000000002,11.300000000000002,0.58,2.762498868778049,15.262800000000002,1014.21
10.966666666666669,10.966666666666669,0.61,3.1364151510920872,9.982,1013.98
12.588888888888889,12.588888888888889,0.59,3.16452208082042,9.982,1013.77
16.916666666666668,16.916666666666668,0.49,3.6378840003496538,9.982,1013.6
20.97222222222222,20.97222222222222,0.38,4.4950528361744535,9.982,1013.05
22.73333333333333,22.73333333333333,0.3,4.4950528361744535,9.982,1012.75
23.905555555555555,23.905555555555555,0.29,4.4663071994657955,10.3523,1012.39
25.09444444444445,25.09444444444445,0.26,3.9741791605311407,9.982,1011.55
24.95,24.95,0.28,3.606771409446404,9.982,1011.16
24.97222222222222,24.97222222222222,0.22,3.677499150237835,10.3523,1010.63
24.0,24.0,0.29,3.7789813442249223,9.982,1009.89
22.28333333333333,22.28333333333333,0.38,4.720423709795552,10.0464,1009.99
21.383333333333333,21.383333333333333,0.44,4.57493169347915,10.4006,1009.95
18.922222222222224,18.922222222222224,0.47,5.172832879573822,10.0464,1010.51
17.27777777777778,17.27777777777778,0.54,4.629157590750179,11.2056,1010.8
14.43888888888889,14.43888888888889,0.66,3.810800440852289,10.3523,1011.94
12.86111111111111,12.86111111111111,0.69,3.5414545034491125,9.982,1012.51
13.261111111111113,13.261111111111113,0.65,3.3039067783459024,15.826300000000002,1013.29
12.249999999999998,12.249999999999998,0.66,3.376210893886814,9.982,1013.15
4.883333333333333,4.883333333333333,0.79,1.794435844492636,14.9086,1021.06
4.283333333333334,4.283333333333334,0.76,1.8122913673027303,14.9086,1020.47
6.933333333333332,6.050000000000001,0.61,2.3940760221847595,15.681400000000002,1008.76
3.199999999999999,0.2444444444444432,0.79,3.357082066318904,14.9086,1019.15
2.1611111111111114,2.1611111111111114,0.82,1.771863425888124,14.9086,1018.35
1.9222222222222227,1.9222222222222227,0.9,2.049902436702781,9.982,1017.8
1.094444444444444,-0.916666666666666,0.91,2.5377155080899043,6.1985,1017.04
2.088888888888888,2.088888888888888,0.85,1.8211534806270449,6.1985,1016.55
5.872222222222223,5.872222222222223,0.77,1.8648324321504064,9.9015,1016.22
10.027777777777777,10.027777777777777,0.65,0.7177743377970545,9.9015,1015.63
13.93888888888889,13.93888888888889,0.54,3.8715759065269535,9.9015,1015.21
15.966666666666669,15.966666666666669,0.38,2.679664158061603,9.982,1014.58
16.20555555555556,16.20555555555556,0.27,3.113229834111192,9.982,1013.52
17.288888888888888,17.288888888888888,0.25,0.6085228015448558,9.982,1012.5
16.355555555555554,16.355555555555554,0.3,2.7390874392760813,10.3523,1011.62
17.33888888888889,17.33888888888889,0.3,1.6199691355084516,9.982,1010.61
17.288888888888888,17.288888888888888,0.36,3.291701687577415,9.982,1009.42
17.27777777777778,17.27777777777778,0.33,2.2698017534577772,10.3523,1008.73
15.205555555555556,15.205555555555556,0.38,2.712508064504141,9.982,1008.29
12.933333333333334,12.933333333333334,0.4,2.1607868937033103,9.982,1007.81
11.400000000000002,11.400000000000002,0.46,1.767314346685388,9.982,1007.97
9.972222222222223,9.972222222222223,0.5,2.1194102953416074,9.982,1008.11
8.788888888888888,7.966666666666669,0.54,2.5440518862633286,15.826300000000002,1008.11
7.655555555555556,5.666666666666668,0.62,3.3112082386947517,14.9569,1008.06
11.016666666666666,11.016666666666666,0.67,3.308776208811953,15.826300000000002,1013.31
9.933333333333334,8.394444444444444,0.67,3.3257630703343857,15.826300000000002,1013.5
6.383333333333335,6.383333333333335,0.7,2.07720966683674,14.9569,1012.76
8.816666666666666,7.066666666666666,0.72,3.3112082386947517,15.826300000000002,1014.09
7.805555555555554,5.811111111111112,0.71,3.3426636085612924,15.826300000000002,1014.0
7.277777777777778,6.061111111111109,0.73,2.655522547447112,14.9569,1014.11
7.716666666666667,6.011111111111111,0.71,3.0872641610331955,9.982,1014.19
9.844444444444443,8.294444444444444,0.62,3.31849363416596,9.982,1014.48
11.133333333333333,11.133333333333333,0.56,3.597832680934454,10.3523,1014.72
12.82222222222222,12.82222222222222,0.55,3.753331853167263,9.982,1014.67
15.044444444444444,15.044444444444444,0.5,3.050540935637481,9.982,1014.57
17.016666666666666,17.016666666666666,0.39,2.871097351188218,10.3523,1014.45
17.77777777777778,17.77777777777778,0.37,2.7683207906599265,9.982,1013.86
18.81666666666667,18.81666666666667,0.33,3.0846555723451523,9.982,1013.18
19.07222222222222,19.07222222222222,0.33,3.0160404506571195,10.3523,1012.96
18.98333333333333,18.98333333333333,0.33,3.555066806685917,9.982,1012.14
17.938888888888894,17.938888888888894,0.36,3.7725853204400823,9.982,1011.46
18.116666666666667,18.116666666666667,0.34,3.330600546448043,10.3523,1011.34
18.93333333333333,18.93333333333333,0.3,2.79724864822561,9.982,1010.84
16.316666666666666,16.316666666666666,0.36,3.0820447757941483,9.982,1010.75
13.58888888888889,13.58888888888889,0.43,1.8990523952750753,10.3523,1011.63
10.394444444444446,10.394444444444446,0.53,1.807844019820294,9.982,1011.95
8.616666666666665,7.161111111111111,0.62,3.0160404506571195,15.826300000000002,1012.46
7.655555555555556,7.655555555555556,0.64,1.6881054469434071,14.9569,1012.55
7.705555555555555,5.783333333333331,0.56,3.2622231683316825,15.826300000000002,1007.61
5.616666666666666,4.300000000000001,0.65,2.5472141645334814,15.826300000000002,1007.61
5.966666666666668,2.4277777777777763,0.61,4.349425249386406,14.9569,1012.56
6.55,6.55,0.6,1.6543881044059765,15.826300000000002,1007.04
4.466666666666666,3.077777777777777,0.73,2.479959677091545,15.826300000000002,1006.95
3.5999999999999983,2.255555555555557,0.75,2.3805881626186416,14.9569,1007.25
3.816666666666665,3.816666666666665,0.76,2.006240264773888,9.9015,1007.23
2.9166666666666665,2.9166666666666665,0.82,0.6085228015448558,9.9015,1007.43
6.161111111111113,6.161111111111113,0.78,1.2236421045387413,9.9015,1007.95
10.166666666666664,10.166666666666664,0.6,1.6928673899629587,9.982,1008.3
12.344444444444443,12.344444444444443,0.56,2.8315720015567325,9.982,1008.89
13.055555555555555,13.055555555555555,0.6,3.0426140077242794,9.982,1009.21
15.116666666666667,15.116666666666667,0.46,3.1183970241135106,9.982,1009.23
16.227777777777778,16.227777777777778,0.38,3.2324758313094937,9.982,1009.04
17.17777777777778,17.17777777777778,0.39,3.3999705881080793,9.982,1008.93
17.333333333333332,17.333333333333332,0.37,3.5414545034491125,9.982,1008.56
17.22222222222222,17.22222222222222,0.27,3.3474766616064704,9.982,1008.19
17.21111111111111,17.21111111111111,0.32,3.875732188890249,9.982,1008.15
16.016666666666666,16.016666666666666,0.39,4.040470269659214,9.982,1008.41
13.838888888888889,13.838888888888889,0.47,3.8297650058456587,9.982,1008.94
12.244444444444444,12.244444444444444,0.52,4.8830420846025895,9.982,1009.95
8.972222222222221,5.405555555555554,0.58,5.283691891092818,9.982,1011.4
8.372222222222222,4.6000000000000005,0.58,5.312560587889799,15.826300000000002,1012.7
7.405555555555555,3.250000000000001,0.56,5.427983050820996,14.9569,1013.23
6.71111111111111,2.76111111111111,0.58,4.966407152056706,15.826300000000002,1013.62
6.133333333333333,2.0333333333333314,0.56,4.956672270788134,15.826300000000002,1013.84
5.255555555555556,3.4500000000000006,0.61,2.828727629164745,14.9569,1015.94
5.466666666666669,1.161111111111113,0.58,4.969647874849887,15.826300000000002,1014.23
4.905555555555555,0.472222222222223,0.6,4.943662609847076,15.826300000000002,1014.74
4.349999999999999,-0.2333333333333342,0.62,4.938775151796243,15.826300000000002,1014.86
2.677777777777778,-1.811111111111112,0.67,4.446436775666556,9.982,1015.25
3.7722222222222217,-0.0333333333333326,0.58,4.1096106871576055,9.982,1015.66
4.533333333333331,0.8555555555555551,0.57,4.156356577580898,14.9569,1016.33
7.161111111111111,3.455555555555555,0.45,4.836662072131978,9.982,1016.83
7.827777777777779,4.088888888888889,0.37,5.088103772526657,9.982,1017.13
9.866666666666664,6.916666666666668,0.35,4.838326156843914,10.3523,1017.32
10.094444444444443,10.094444444444443,0.34,4.7544084805578075,9.982,1017.18
12.2,12.2,0.35,4.422838455110021,9.982,1016.85
12.244444444444444,12.244444444444444,0.37,3.842356048051768,10.3523,1016.59
12.8,12.8,0.34,3.95794138410361,9.982,1015.94
12.894444444444446,12.894444444444446,0.4,3.9741791605311407,9.982,1015.24
12.92222222222222,12.92222222222222,0.4,3.6245827346054607,10.3523,1015.12
12.31111111111111,12.31111111111111,0.46,3.7789813442249223,9.982,1014.73
9.188888888888888,7.477777777777779,0.52,3.340254481323242,9.982,1014.71
9.166666666666666,8.72777777777778,0.47,2.3014995111883034,10.3523,1015.21
5.238888888888889,4.355555555555558,0.63,2.244838524259596,9.982,1015.63
5.66111111111111,4.355555555555558,0.59,2.540885672359148,15.826300000000002,1015.84
4.872222222222224,2.305555555555555,0.61,3.3233416917313816,14.9569,1016.1
3.95,1.0833333333333348,0.64,3.3999705881080793,15.826300000000002,1016.22
5.499999999999999,3.0444444444444425,0.6,3.3330166516235713,15.826300000000002,1016.13
6.305555555555556,5.477777777777778,0.75,2.294493408140455,14.9569,1018.66
4.527777777777777,2.9888888888888903,0.63,2.5754999514657344,15.826300000000002,1016.21
3.95,2.305555555555555,0.69,2.584859764087793,15.826300000000002,1016.2
4.566666666666666,2.705555555555554,0.68,2.7886018001858925,14.9569,1016.15
4.033333333333332,1.6166666666666647,0.63,3.0976765486409326,9.982,1015.93
6.027777777777779,3.583333333333335,0.6,3.4141470384270214,9.982,1016.14
8.56111111111111,6.522222222222223,0.56,3.5209373751886015,9.982,1016.67
12.2,12.2,0.47,4.509356938633268,9.982,1016.74
11.300000000000002,11.300000000000002,0.53,4.236921051896059,9.982,1016.84
13.816666666666666,13.816666666666666,0.5,4.17953346678789,10.3523,1017.08
16.13888888888889,16.13888888888889,0.44,4.018494743059893,9.982,1016.94
17.244444444444444,17.244444444444444,0.51,4.004447527437462,9.982,1016.74
17.644444444444442,17.644444444444442,0.45,4.091943303615045,10.3523,1016.37
17.89444444444444,17.89444444444444,0.42,4.048431795152291,9.982,1015.84
17.89444444444444,17.89444444444444,0.33,4.75271501354752,9.982,1015.64
17.96111111111111,17.96111111111111,0.36,4.636108281738036,10.3523,1015.63
17.82222222222222,17.82222222222222,0.4,4.58898681628091,15.826300000000002,1015.65
15.155555555555557,15.155555555555557,0.46,4.0702456928298565,9.982,1015.96
12.755555555555556,12.755555555555556,0.54,3.1338474755482277,9.982,1016.68
10.27777777777778,10.27777777777778,0.64,3.557330459768955,9.982,1017.15
8.683333333333334,6.422222222222223,0.69,3.759760630678501,15.826300000000002,1017.37
8.372222222222222,6.188888888888889,0.71,3.6201381189120396,14.9569,1017.77
7.249999999999998,5.227777777777776,0.73,3.2720788499056686,15.826300000000002,1018.12
7.133333333333336,4.9833333333333325,0.73,3.357082066318904,15.826300000000002,1018.88
8.822222222222223,7.33888888888889,0.71,3.074199082688042,14.9569,1019.25
3.916666666666665,1.211111111111111,0.85,3.281904934637809,15.826300000000002,1019.18
3.3500000000000005,0.5999999999999991,0.85,3.2324758313094937,15.826300000000002,1019.57
3.355555555555555,1.872222222222221,0.87,2.437396151633952,14.9569,1019.79
3.022222222222221,3.022222222222221,0.88,2.190388093466544,9.982,1019.86
4.21111111111111,4.21111111111111,0.88,0.8124653838779841,9.982,1020.43
8.850000000000001,8.850000000000001,0.77,2.018241809100188,9.982,1020.68
12.266666666666666,12.266666666666666,0.65,3.500299987143959,9.982,1020.66
12.872222222222224,12.872222222222224,0.54,2.7213967002258235,9.982,1020.76
14.038888888888891,14.038888888888891,0.5,3.4353020245678545,10.3523,1020.69
15.072222222222225,15.072222222222225,0.44,3.9170524632687775,9.982,1020.26
17.17777777777778,17.17777777777778,0.43,4.046442882335051,11.2056,1019.87
17.16111111111111,17.16111111111111,0.37,4.756101344588864,10.3523,1019.41
17.22222222222222,17.22222222222222,0.34,4.976122988833778,9.982,1018.87
16.25,16.25,0.36,4.202582539344112,9.982,1018.36
17.31111111111111,17.31111111111111,0.39,3.633455655433268,10.3523,1018.14
16.177777777777777,16.177777777777777,0.39,4.5271735111435705,9.982,1018.05
13.02777777777778,13.02777777777778,0.48,3.3233416917313816,9.982,1018.23
10.627777777777778,10.627777777777778,0.58,2.7914870588988947,10.3523,1018.68
10.094444444444443,10.094444444444443,0.61,2.294493408140455,9.982,1019.13
9.5,8.722222222222223,0.63,2.5941858067609576,15.826300000000002,1019.36
9.016666666666664,8.255555555555555,0.68,2.5218049091870687,14.9569,1019.51
8.827777777777778,7.983333333333332,0.71,2.5629670306112016,15.826300000000002,1019.55
9.383333333333333,9.383333333333333,0.64,1.882020191177555,15.826300000000002,1019.26
5.316666666666666,2.9888888888888903,0.7,3.207475642931681,14.9569,1020.74
8.272222222222222,7.416666666666667,0.76,2.5090037863662142,15.826300000000002,1019.26
8.22777777777778,7.244444444444444,0.8,2.5972870461310205,15.826300000000002,1019.18
8.483333333333336,8.483333333333336,0.75,2.0262033461624727,14.9569,1019.49
7.705555555555555,6.038888888888888,0.76,3.0558141304732525,11.2056,1019.69
8.788888888888888,6.65,0.71,3.6643416871247148,11.2056,1019.99
8.18888888888889,5.344444444444443,0.68,4.21978672446843,9.982,1020.53
8.983333333333334,6.500000000000002,0.63,4.050419731336494,11.2056,1021.28
11.133333333333333,11.133333333333333,0.54,3.51407171241567,9.982,1021.68
12.7,12.7,0.52,3.736134365892105,9.982,1021.99
13.961111111111112,13.961111111111112,0.44,3.5821362341485563,9.982,1021.84
14.07222222222222,14.07222222222222,0.38,3.823453935906643,9.982,1021.53
15.227777777777776,15.227777777777776,0.41,3.0240370368102307,9.982,1021.23
16.177777777777777,16.177777777777777,0.35,3.5821362341485563,9.982,1020.53
17.15,17.15,0.26,4.566125272044121,9.982,1019.89
16.211111111111112,16.211111111111112,0.28,4.099804873405562,9.982,1019.82
15.066666666666666,15.066666666666666,0.3,4.5431486878595555,9.982,1019.21
12.933333333333334,12.933333333333334,0.37,3.597832680934454,9.982,1020.03
8.861111111111112,7.438888888888889,0.57,3.0266978706174164,9.982,1020.54
7.505555555555554,5.694444444444445,0.59,3.14154420627818,9.982,1021.13
6.816666666666668,4.583333333333333,0.61,3.3738257216400496,15.826300000000002,1021.25
6.116666666666665,4.716666666666668,0.62,2.6524893967742833,14.9569,1021.29
4.549999999999999,1.8944444444444424,0.69,3.340254481323242,15.826300000000002,1021.24
4.4555555555555575,4.4555555555555575,0.67,1.907511467855436,15.826300000000002,1021.15
7.022222222222222,5.738888888888888,0.7,2.6736491916479994,14.9569,1017.92
4.172222222222221,2.6722222222222234,0.74,2.5186107281594747,15.826300000000002,1020.78
4.222222222222223,4.222222222222223,0.71,1.9243180610283737,15.826300000000002,1020.68
4.33888888888889,2.6055555555555543,0.71,2.679664158061603,14.9569,1020.78
1.9944444444444465,1.9944444444444465,0.85,1.771863425888124,9.982,1020.75
3.6666666666666674,3.6666666666666674,0.82,1.7397700997545624,9.982,1020.75
7.5166666666666675,6.705555555555556,0.72,2.397436130536119,9.982,1021.0
11.11111111111111,11.11111111111111,0.6,2.223218387833278,9.982,1020.73
13.91111111111111,13.91111111111111,0.54,1.907511467855436,9.982,1020.72
15.955555555555556,15.955555555555556,0.41,3.579888266412794,10.3523,1020.53
17.77777777777778,17.77777777777778,0.33,3.330600546448043,9.982,1019.91
17.82222222222222,17.82222222222222,0.28,2.8058688493940696,9.982,1019.11
18.87777777777778,18.87777777777778,0.36,3.4117883873417476,9.982,1018.4
18.95555555555556,18.95555555555556,0.3,3.59559452663951,9.982,1017.6
19.488888888888887,19.488888888888887,0.31,3.364268122489645,16.1,1016.73
18.011111111111113,18.011111111111113,0.34,3.6993242626187826,10.3523,1017.2
17.383333333333333,17.383333333333333,0.37,3.555066806685917,9.982,1016.08
14.21111111111111,14.21111111111111,0.46,3.0820447757941483,9.982,1015.98
13.261111111111113,13.261111111111113,0.51,2.808736370683443,10.3523,1016.33
12.266666666666666,12.266666666666666,0.52,2.7914870588988947,9.982,1016.51
11.555555555555554,11.555555555555554,0.57,2.4734591162984683,15.826300000000002,1016.54
10.4,10.4,0.62,2.649452773687427,14.9569,1016.88
13.916666666666664,13.916666666666664,0.57,1.7535963047406322,15.826300000000002,1016.45
13.266666666666667,13.266666666666667,0.6,1.8474847766625846,15.826300000000002,1016.55
12.5,12.5,0.75,1.8948086974679001,14.9569,1017.52
10.583333333333332,10.583333333333332,0.68,1.8734460227078868,15.826300000000002,1016.55
10.033333333333337,10.033333333333337,0.72,3.0160404506571195,15.826300000000002,1016.35
9.844444444444443,9.183333333333334,0.69,2.540885672359148,15.826300000000002,1016.28
9.966666666666663,8.961111111111112,0.72,2.842921033022198,9.982,1016.74
13.666666666666666,13.666666666666666,0.61,3.357082066318904,9.982,1016.93
17.394444444444446,17.394444444444446,0.5,3.281904934637809,9.982,1017.02
19.88888888888889,19.88888888888889,0.41,3.2965891463753865,9.982,1017.04
22.133333333333336,22.133333333333336,0.34,3.008022606298031,9.982,1017.15
23.577777777777776,23.577777777777776,0.31,3.034666373755112,10.3523,1017.11
24.838888888888885,24.838888888888885,0.29,3.4376445424156348,9.982,1016.95
24.95555555555556,24.95555555555556,0.26,3.4818529549652153,9.982,1016.93
25.96111111111112,25.96111111111112,0.25,2.628098171682329,10.3523,1016.55
27.11111111111111,26.288888888888884,0.24,2.073330653803199,9.982,1016.43
26.088888888888885,26.088888888888885,0.24,1.721162397916013,9.982,1016.13
27.15,26.25,0.22,3.2745381353711553,9.982,1016.04
25.09444444444445,25.09444444444445,0.28,3.3014693698412527,9.982,1015.93
23.98333333333333,23.98333333333333,0.29,2.18302542358077,9.982,1016.02
21.25,21.25,0.38,1.2104131526053408,9.982,1016.22
17.849999999999998,17.849999999999998,0.5,1.2877499757328672,9.982,1016.73
17.11111111111111,17.11111111111111,0.51,0.0,15.826300000000002,1017.33
14.961111111111112,14.961111111111112,0.58,1.7854411219639812,15.826300000000002,1017.53
22.066666666666663,22.066666666666663,0.66,2.41749870734195,15.826300000000002,1006.33
22.066666666666663,22.066666666666663,0.65,3.694969553325169,15.8746,1007.43
20.161111111111115,20.161111111111115,0.75,4.360516024509026,15.005200000000002,1007.77
19.86111111111111,19.86111111111111,0.72,3.308776208811953,15.7297,1007.09
19.35555555555556,19.35555555555556,0.74,2.59108085555044,15.826300000000002,1006.89
19.194444444444443,19.194444444444443,0.77,2.3940760221847595,14.876400000000002,1006.71
18.82222222222222,18.82222222222222,0.79,1.2561050911448453,9.8049,1007.09
19.88888888888889,19.88888888888889,0.74,2.1156086594642214,9.8049,1007.59
20.05,20.05,0.76,1.6592468170829802,14.7959,1007.69
22.11111111111111,22.11111111111111,0.65,2.149581354589772,9.9015,1008.0
24.772222222222226,24.772222222222226,0.52,1.8122913673027303,11.2056,1007.63
25.827777777777776,25.827777777777776,0.5,2.0964970784620713,11.4471,1007.81
27.13888888888889,27.23333333333333,0.45,2.756664651349525,10.0464,1007.34
28.73333333333333,28.433333333333337,0.41,2.0577414803614182,10.0464,1007.02
28.77777777777778,28.488888888888887,0.41,2.712508064504141,10.3523,1006.42
29.88333333333334,29.311111111111117,0.38,3.2843568624618125,9.982,1005.83
29.90555555555555,29.14444444444444,0.36,3.2720788499056686,9.982,1005.24
29.79444444444444,29.050000000000004,0.36,3.3809761903923548,10.3523,1005.23
29.86111111111111,29.1,0.36,2.8230302867663326,9.982,1005.15
28.67777777777778,28.172222222222217,0.39,3.340254481323242,11.2056,1005.34
27.011111111111116,27.16666666666667,0.46,4.848298670667887,11.2056,1004.8
23.911111111111115,23.911111111111115,0.55,3.286806961170674,11.2056,1005.32
22.600000000000005,22.600000000000005,0.63,1.8605106825815325,14.9569,1006.27
20.37777777777778,20.37777777777778,0.74,4.906067671771355,14.9569,1008.27
19.261111111111116,19.261111111111116,0.79,2.572372445817285,14.9569,1007.28
19.21666666666667,19.21666666666667,0.79,2.5598242127146156,14.9569,1007.26
18.177777777777777,18.177777777777777,0.76,3.679687486730361,15.7297,1007.33
18.194444444444443,18.194444444444443,0.76,3.6993242626187826,15.826300000000002,1007.39
17.66111111111111,17.66111111111111,0.75,3.242421934295412,15.826300000000002,1007.51
17.522222222222222,17.522222222222222,0.81,2.4734591162984683,14.9569,1007.5
16.133333333333333,16.133333333333333,0.85,2.3839672816546793,15.826300000000002,1006.95
17.755555555555556,17.755555555555556,0.79,2.18302542358077,11.2056,1006.76
20.91666666666667,20.91666666666667,0.7,3.0320125329556276,9.982,1007.06
22.0,22.0,0.69,4.046442882335051,11.27,1007.26
22.09444444444444,22.09444444444444,0.72,3.688427849368888,15.8746,1007.44
22.666666666666668,22.666666666666668,0.72,2.868292174796703,11.0768,1007.76
23.827777777777776,23.827777777777776,0.66,2.6250333331216957,11.27,1007.84
